,password,length,num_chars,num_digits,num_upper,num_lower,num_special,num_vowels,num_syllables,strength,entropy
11813,SWCr8fHZH5,10,,2,6,2,0,,,1,59.54196310386875
11814,gPS6t3np2y,10,,3,2,5,0,,,1,59.54196310386875
11815,SknyvALPOd,10,,0,5,5,0,,,1,57.004397181410916
11816,kRMsrOI5vP,10,,1,5,4,0,,,1,59.54196310386875
11817,9HHmxFKbcg,10,,1,4,5,0,,,1,59.54196310386875
11818,U5cbmYDlmu,10,,1,3,6,0,,,1,59.54196310386875
11819,Vvh6B93dFk,10,,3,3,4,0,,,1,59.54196310386875
11820,BZdQzlpEkQ,10,,0,5,5,0,,,1,57.004397181410916
11821,Z1mZdaKY7a,10,,2,4,4,0,,,1,59.54196310386875
11822,AKTyK1madb,10,,1,4,5,0,,,1,59.54196310386875
11823,eOqhBpqtbr,10,,0,2,8,0,,,1,57.004397181410916
11824,8twpDy1YFV,10,,2,4,4,0,,,1,59.54196310386875
11825,A95xINU0rY,10,,3,5,2,0,,,1,59.54196310386875
11826,XBXqycBF4V,10,,1,6,3,0,,,1,59.54196310386875
11827,n7JY3Eixo0,10,,3,3,4,0,,,1,59.54196310386875
11828,u4kg6nVUWO,10,,2,4,4,0,,,1,59.54196310386875
11829,0XVUL5U1s8,10,,4,5,1,0,,,1,59.54196310386875
11830,M7NsaNTcRO,10,,1,6,3,0,,,1,59.54196310386875
11831,QfmtzX4U5P,10,,2,4,4,0,,,1,59.54196310386875
11832,wMkbAiy7EU,10,,1,4,5,0,,,1,59.54196310386875
11833,wY4J6RTPMV,10,,2,7,1,0,,,1,59.54196310386875
11834,f4p7zekXD9,10,,3,2,5,0,,,1,59.54196310386875
11835,sIWkfHJ39l,10,,2,4,4,0,,,1,59.54196310386875
11836,g1aetOdg3o,10,,2,1,7,0,,,1,59.54196310386875
11837,M4w7bzO6xZ,10,,3,3,4,0,,,1,59.54196310386875
11838,9OMMzNxNso,10,,1,5,4,0,,,1,59.54196310386875
11839,BaqrizksyQ,10,,0,2,8,0,,,1,57.004397181410916
11840,RPChRCzKWj,10,,0,7,3,0,,,1,57.004397181410916
11841,w4fZGxnKfv,10,,1,3,6,0,,,1,59.54196310386875
11842,up4pY574fW,10,,4,2,4,0,,,1,59.54196310386875
11843,ixlgk0vYa4,10,,2,1,7,0,,,1,59.54196310386875
11844,VHBjfronIO,10,,0,5,5,0,,,1,57.004397181410916
11845,Jbk48z5Dgv,10,,3,2,5,0,,,1,59.54196310386875
11846,gDXZptWiPb,10,,0,5,5,0,,,1,57.004397181410916
11847,dT0ypxFUIp,10,,1,4,5,0,,,1,59.54196310386875
11848,LN1qsacOen,10,,1,3,6,0,,,1,59.54196310386875
11849,n5u7L5X37A,10,,5,3,2,0,,,1,59.54196310386875
11850,WpxFJquMym,10,,0,4,6,0,,,1,57.004397181410916
11851,i5A86LNW9z,10,,4,4,2,0,,,1,59.54196310386875
11852,gVmLPCUaUA,10,,0,7,3,0,,,1,57.004397181410916
11853,EwhF28XVjE,10,,2,5,3,0,,,1,59.54196310386875
11854,TX2bdT87WD,10,,3,5,2,0,,,1,59.54196310386875
11855,NU0IDeojXo,10,,1,5,4,0,,,1,59.54196310386875
11856,si1LdvMl1x,10,,2,2,6,0,,,1,59.54196310386875
11857,ewNOewLoF5,10,,1,4,5,0,,,1,59.54196310386875
11858,OPMfGeDI6X,10,,1,7,2,0,,,1,59.54196310386875
11859,fNujpQA5ba,10,,1,3,6,0,,,1,59.54196310386875
11860,y3T9U55e6C,10,,5,3,2,0,,,1,59.54196310386875
11861,pzQi9yg9Tm,10,,2,2,6,0,,,1,59.54196310386875
11862,xedAr8u4tI,10,,2,2,6,0,,,1,59.54196310386875
11863,Ue8yw0efJp,10,,2,2,6,0,,,1,59.54196310386875
11864,2brJCc702w,10,,4,2,4,0,,,1,59.54196310386875
11865,aiBTBVjeVM,10,,0,6,4,0,,,1,57.004397181410916
11866,8zCsZkHmm8,10,,2,3,5,0,,,1,59.54196310386875
11867,Lt2PrQlQXq,10,,1,5,4,0,,,1,59.54196310386875
11868,5eixzqjGcy,10,,1,1,8,0,,,1,59.54196310386875
11869,92xogfKlLI,10,,2,3,5,0,,,1,59.54196310386875
11870,YMChNHKmmo,10,,0,6,4,0,,,1,57.004397181410916
11871,yvxNX2tpc9,10,,2,2,6,0,,,1,59.54196310386875
11872,1fAAwTQEG1,10,,2,6,2,0,,,1,59.54196310386875
11873,jjrZcpnTcC,10,,0,3,7,0,,,1,57.004397181410916
11874,vy7Zw5SuL9,10,,3,3,4,0,,,1,59.54196310386875
11875,9Zgdiq98nu,10,,3,1,6,0,,,1,59.54196310386875
11876,cQKlTy8v92,10,,3,3,4,0,,,1,59.54196310386875
11877,ZQWdob5z7O,10,,2,4,4,0,,,1,59.54196310386875
11878,gWB8rQhvO0,10,,2,4,4,0,,,1,59.54196310386875
11879,SGwB5YCM2f,10,,2,6,2,0,,,1,59.54196310386875
11880,NWeR9GKYHX,10,,1,8,1,0,,,1,59.54196310386875
11881,8k5jKYbdDg,10,,2,3,5,0,,,1,59.54196310386875
11882,t8sgpXPcI7,10,,2,3,5,0,,,1,59.54196310386875
11883,KfuDfAqyLZ,10,,0,5,5,0,,,1,57.004397181410916
11884,F6dUBPQZtO,10,,1,7,2,0,,,1,59.54196310386875
11885,wlNTFErJo5,10,,1,5,4,0,,,1,59.54196310386875
11886,HaQjYDwV20,10,,2,5,3,0,,,1,59.54196310386875
11887,xwLHG1g2iC,10,,2,4,4,0,,,1,59.54196310386875
11888,tZt5XomNjg,10,,1,3,6,0,,,1,59.54196310386875
11889,Wwjhpinp3R,10,,1,2,7,0,,,1,59.54196310386875
11890,FFHca2tIQs,10,,1,5,4,0,,,1,59.54196310386875
11891,DYwZEUGdxV,10,,0,7,3,0,,,1,57.004397181410916
11892,Ov1Azq45NU,10,,3,4,3,0,,,1,59.54196310386875
11893,6KdsQiwwOv,10,,1,3,6,0,,,1,59.54196310386875
11894,D4OXslKiIL,10,,1,6,3,0,,,1,59.54196310386875
11895,lSbrBiyJdn,10,,0,3,7,0,,,1,57.004397181410916
11896,35RRsjuoQ2,10,,3,3,4,0,,,1,59.54196310386875
11897,ES3NV4QkMV,10,,2,7,1,0,,,1,59.54196310386875
11898,e4aLtrwtvU,10,,1,2,7,0,,,1,59.54196310386875
11899,wVBN5OGftp,10,,1,5,4,0,,,1,59.54196310386875
11900,DDqieK5207,10,,4,3,3,0,,,1,59.54196310386875
11901,BveKVmBPnE,10,,0,6,4,0,,,1,57.004397181410916
11902,EsIMmmTUjW,10,,0,6,4,0,,,1,57.004397181410916
11903,dsiGpEwfWf,10,,0,3,7,0,,,1,57.004397181410916
11904,Nozy01Pehv,10,,2,2,6,0,,,1,59.54196310386875
11905,SdnwVOi9Vw,10,,1,4,5,0,,,1,59.54196310386875
11906,Lr8X7adQiI,10,,2,4,4,0,,,1,59.54196310386875
11907,buQmdvCVHY,10,,0,5,5,0,,,1,57.004397181410916
11908,YP4ALbUmSC,10,,1,7,2,0,,,1,59.54196310386875
11909,dTPPypvDtG,10,,0,5,5,0,,,1,57.004397181410916
11910,lWOwzy4VPo,10,,1,4,5,0,,,1,59.54196310386875
11911,5TiYDVkzJL,10,,1,6,3,0,,,1,59.54196310386875
11912,cEG5nZsmer,10,,1,3,6,0,,,1,59.54196310386875
11913,3LU5C4JGxZ,10,,3,6,1,0,,,1,59.54196310386875
11914,mD4dG3aOmb,10,,2,3,5,0,,,1,59.54196310386875
11915,46ctnakuta,10,,2,0,8,0,,,0,51.69925001442312
11916,3aAw7D0rWz,10,,3,3,4,0,,,1,59.54196310386875
11917,QqChvv2mrv,10,,1,2,7,0,,,1,59.54196310386875
11918,4ql4TWdAPb,10,,2,4,4,0,,,1,59.54196310386875
11919,Pr1KLFPeMi,10,,1,6,3,0,,,1,59.54196310386875
11920,avx6DIhN3Z,10,,2,4,4,0,,,1,59.54196310386875
11921,7ANUFl5xy9,10,,3,4,3,0,,,1,59.54196310386875
11922,3JjefnlXnI,10,,1,3,6,0,,,1,59.54196310386875
11923,QlpkTCbpD8,10,,1,4,5,0,,,1,59.54196310386875
11924,863eoaBElN,10,,3,3,4,0,,,1,59.54196310386875
11925,UYHaWHzuXI,10,,0,7,3,0,,,1,57.004397181410916
11926,JRsg1bo7RT,10,,2,4,4,0,,,1,59.54196310386875
11927,deNmoNWguC,10,,0,4,6,0,,,1,57.004397181410916
11928,qWhAsqZFTp,10,,0,5,5,0,,,1,57.004397181410916
11929,deg6b8O3O0,10,,4,2,4,0,,,1,59.54196310386875
11930,1gHn4MkBxe,10,,2,3,5,0,,,1,59.54196310386875
11931,lD8R3ao3aH,10,,3,3,4,0,,,1,59.54196310386875
11932,q4fNyDXgq4,10,,2,3,5,0,,,1,59.54196310386875
11933,fYJX4i4LV8,10,,3,5,2,0,,,1,59.54196310386875
11934,hN57L0HASZ,10,,3,6,1,0,,,1,59.54196310386875
11935,Pv7RNfK3ge,10,,2,4,4,0,,,1,59.54196310386875
11936,kREh7r0Kq8,10,,3,3,4,0,,,1,59.54196310386875
11937,dHcggodPo7,10,,1,2,7,0,,,1,59.54196310386875
11938,99rWRxs422,10,,5,2,3,0,,,1,59.54196310386875
11939,6fST0wh5p2,10,,4,2,4,0,,,1,59.54196310386875
11940,soqrPZvgUC,10,,0,4,6,0,,,1,57.004397181410916
11941,8EEYyEmYKR,10,,1,7,2,0,,,1,59.54196310386875
11942,wZpxLOox2z,10,,1,3,6,0,,,1,59.54196310386875
11943,3EySLSrEOo,10,,1,6,3,0,,,1,59.54196310386875
11944,VPeARmIflL,10,,0,6,4,0,,,1,57.004397181410916
11945,O3lAjx0xPy,10,,2,3,5,0,,,1,59.54196310386875
11946,mc02Ly5dcI,10,,3,2,5,0,,,1,59.54196310386875
11947,N3ARyzcD2c,10,,2,4,4,0,,,1,59.54196310386875
11948,rUvMhzSemQ,10,,0,4,6,0,,,1,57.004397181410916
11949,lJXe72Ikmx,10,,2,3,5,0,,,1,59.54196310386875
11950,fuSnPtFiXZ,10,,0,5,5,0,,,1,57.004397181410916
11951,xB3AWHy9yR,10,,2,5,3,0,,,1,59.54196310386875
11952,0OSmqvfSEM,10,,1,5,4,0,,,1,59.54196310386875
11953,qVLkHmdYAt,10,,0,5,5,0,,,1,57.004397181410916
11954,honIeBaB3M,10,,1,4,5,0,,,1,59.54196310386875
11955,Xt0fMMCCaQ,10,,1,6,3,0,,,1,59.54196310386875
11956,PqVphVLH8t,10,,1,5,4,0,,,1,59.54196310386875
11957,kO0T5nZ1a7,10,,4,3,3,0,,,1,59.54196310386875
11958,NCVCob7JK1,10,,2,6,2,0,,,1,59.54196310386875
11959,YnRTw3NmPf,10,,1,5,4,0,,,1,59.54196310386875
11960,KrVIlbIYFF,10,,0,7,3,0,,,1,57.004397181410916
11961,Q7jVR1X6DV,10,,3,6,1,0,,,1,59.54196310386875
11962,3D3HmONypp,10,,2,4,4,0,,,1,59.54196310386875
11963,VsFj6OThHk,10,,1,5,4,0,,,1,59.54196310386875
11964,vFkUAKTAWf,10,,0,7,3,0,,,1,57.004397181410916
11965,6lahIIGOTk,10,,1,5,4,0,,,1,59.54196310386875
11966,mknlbHLHIu,10,,0,4,6,0,,,1,57.004397181410916
11967,Y47jbQ6Uvd,10,,3,3,4,0,,,1,59.54196310386875
11968,xzWExBulFC,10,,0,5,5,0,,,1,57.004397181410916
11969,oi7iezLWOe,10,,1,3,6,0,,,1,59.54196310386875
11970,Jk9nOBSSGZ,10,,1,7,2,0,,,1,59.54196310386875
11971,P6zeVqN7eZ,10,,2,4,4,0,,,1,59.54196310386875
11972,x8cWGN6JKf,10,,2,5,3,0,,,1,59.54196310386875
11973,yKXcdiQsTb,10,,0,4,6,0,,,1,57.004397181410916
11974,7FsowDZUPN,10,,1,6,3,0,,,1,59.54196310386875
11975,GPeoDc1Ms9,10,,2,4,4,0,,,1,59.54196310386875
11976,otF2corkVV,10,,1,3,6,0,,,1,59.54196310386875
11977,DVe0Fotv5P,10,,2,4,4,0,,,1,59.54196310386875
11978,rrvTjl3DYy,10,,1,3,6,0,,,1,59.54196310386875
11979,zq1SEnfcLx,10,,1,3,6,0,,,1,59.54196310386875
11980,OyX7NrHsmM,10,,1,5,4,0,,,1,59.54196310386875
11981,zVaJQ41XqT,10,,2,5,3,0,,,1,59.54196310386875
11982,GW2I9gEQGh,10,,2,6,2,0,,,1,59.54196310386875
11983,awFQsv3u6W,10,,2,3,5,0,,,1,59.54196310386875
11984,x34Ymm4AEe,10,,3,3,4,0,,,1,59.54196310386875
11985,sj1e6sQeJd,10,,2,2,6,0,,,1,59.54196310386875
11986,OG2KVcFaC3,10,,2,6,2,0,,,1,59.54196310386875
11987,fT18jdm7SP,10,,3,3,4,0,,,1,59.54196310386875
11988,gx70ZVw2jL,10,,3,3,4,0,,,1,59.54196310386875
11989,UbxqVAIKvS,10,,0,6,4,0,,,1,57.004397181410916
11990,ydqo2Oggs9,10,,2,1,7,0,,,1,59.54196310386875
11991,aJulQ5uL8W,10,,2,4,4,0,,,1,59.54196310386875
11992,K42MU66B4t,10,,5,4,1,0,,,1,59.54196310386875
11993,m4O2aAPPzt,10,,2,4,4,0,,,1,59.54196310386875
11994,G12F1wWVbw,10,,3,4,3,0,,,1,59.54196310386875
11995,qLTAal3UIj,10,,1,5,4,0,,,1,59.54196310386875
11996,7RpVBwxPwN,10,,1,5,4,0,,,1,59.54196310386875
11997,oLCd24VTGw,10,,2,5,3,0,,,1,59.54196310386875
11998,DqoyAKEcyE,10,,0,5,5,0,,,1,57.004397181410916
11999,h35BrUCKrB,10,,2,5,3,0,,,1,59.54196310386875
12000,6Oqro890Jm,10,,4,2,4,0,,,1,59.54196310386875
12001,cco6HYZ95t,10,,3,3,4,0,,,1,59.54196310386875
12002,HTvp3IPqJH,10,,1,6,3,0,,,1,59.54196310386875
12003,ZOfwH4LpdR,10,,1,5,4,0,,,1,59.54196310386875
12004,UNWuR2t9S9,10,,3,5,2,0,,,1,59.54196310386875
12005,rOMMooq5SE,10,,1,5,4,0,,,1,59.54196310386875
12006,3pT2LtMuL4,10,,3,4,3,0,,,1,59.54196310386875
12007,S8V2dOpNgM,10,,2,5,3,0,,,1,59.54196310386875
12008,Tt3rG0l1u1,10,,4,2,4,0,,,1,59.54196310386875
12009,jPND9UexDI,10,,1,6,3,0,,,1,59.54196310386875
12010,iZUf73mgS1,10,,3,3,4,0,,,1,59.54196310386875
12011,rRzjSDiJ5X,10,,1,5,4,0,,,1,59.54196310386875
12012,qoxqU6lysK,10,,1,2,7,0,,,1,59.54196310386875
12013,YASSqBYqlt,10,,0,6,4,0,,,1,57.004397181410916
12014,CCSUro4wI8,10,,2,5,3,0,,,1,59.54196310386875
12015,Ge6jubVPSl,10,,1,4,5,0,,,1,59.54196310386875
12016,AvidvB7919,10,,4,2,4,0,,,1,59.54196310386875
12017,JquKzr6e4B,10,,2,3,5,0,,,1,59.54196310386875
12018,GI1j3sUi4R,10,,3,4,3,0,,,1,59.54196310386875
12019,hBFLUtHHNs,10,,0,7,3,0,,,1,57.004397181410916
12020,QPdIQHEFk7,10,,1,7,2,0,,,1,59.54196310386875
12021,n62DsIDa7s,10,,3,3,4,0,,,1,59.54196310386875
12022,1JPFUeY9Lg,10,,2,6,2,0,,,1,59.54196310386875
12023,yBHKA6HdAY,10,,1,7,2,0,,,1,59.54196310386875
12024,aYv56CsOaU,10,,2,4,4,0,,,1,59.54196310386875
12025,BM7iTxd61y,10,,3,3,4,0,,,1,59.54196310386875
12026,MVlcp9UvU9,10,,2,4,4,0,,,1,59.54196310386875
12027,1DlXitPWPe,10,,1,5,4,0,,,1,59.54196310386875
12028,sON5ocRxNo,10,,1,4,5,0,,,1,59.54196310386875
12029,TKRSxIuUGW,10,,0,8,2,0,,,1,57.004397181410916
12030,gw2D7Xbo9d,10,,3,2,5,0,,,1,59.54196310386875
12031,mb7tAUMM07,10,,3,4,3,0,,,1,59.54196310386875
12032,8CSDLJbvuc,10,,1,5,4,0,,,1,59.54196310386875
12033,gNSO2Qnucf,10,,1,4,5,0,,,1,59.54196310386875
12034,CKU2q6HMjK,10,,2,6,2,0,,,1,59.54196310386875
12035,hltzoGDDSt,10,,0,4,6,0,,,1,57.004397181410916
12036,iLowe9Dimb,10,,1,2,7,0,,,1,59.54196310386875
12037,heuHaUbmMK,10,,0,4,6,0,,,1,57.004397181410916
12038,C8iNKWhGoN,10,,1,6,3,0,,,1,59.54196310386875
12039,rQC75sCAee,10,,2,4,4,0,,,1,59.54196310386875
12040,Hxqo5zVR4C,10,,2,4,4,0,,,1,59.54196310386875
12041,H7wmBg1ldr,10,,2,2,6,0,,,1,59.54196310386875
12042,bNYiK5TlLf,10,,1,5,4,0,,,1,59.54196310386875
12043,nX8JF9mBAY,10,,2,6,2,0,,,1,59.54196310386875
12044,etk8lHYcts,10,,1,2,7,0,,,1,59.54196310386875
12045,MvegdNuVzn,10,,0,3,7,0,,,1,57.004397181410916
12046,S0z0FgMRhn,10,,2,4,4,0,,,1,59.54196310386875
12047,mUsEUwoWil,10,,0,4,6,0,,,1,57.004397181410916
12048,FJODMcnbz2,10,,1,5,4,0,,,1,59.54196310386875
12049,NiLHj3yvdn,10,,1,3,6,0,,,1,59.54196310386875
12050,vkdAYURW95,10,,2,5,3,0,,,1,59.54196310386875
12051,zXIY4HqRfG,10,,1,6,3,0,,,1,59.54196310386875
12052,34HaOKTnym,10,,2,4,4,0,,,1,59.54196310386875
12053,Dwtd2Rj3rw,10,,2,2,6,0,,,1,59.54196310386875
12054,jpkOh4G33Z,10,,3,3,4,0,,,1,59.54196310386875
12055,sBY993wNTU,10,,3,5,2,0,,,1,59.54196310386875
12056,h80uHQ2WjK,10,,3,4,3,0,,,1,59.54196310386875
12057,G91JAZNQXc,10,,2,7,1,0,,,1,59.54196310386875
12058,L77OVJtvjF,10,,2,5,3,0,,,1,59.54196310386875
12059,sMVgUF97pm,10,,2,4,4,0,,,1,59.54196310386875
12060,xaKMBSz1KV,10,,1,6,3,0,,,1,59.54196310386875
12061,EW43RcE2Ry,10,,3,5,2,0,,,1,59.54196310386875
12062,6TkDcNeSQ3,10,,2,5,3,0,,,1,59.54196310386875
12063,oEXAMdC9pI,10,,1,6,3,0,,,1,59.54196310386875
12064,MsHZpHhDCF,10,,0,7,3,0,,,1,57.004397181410916
12065,U3FQ15Fxys,10,,3,4,3,0,,,1,59.54196310386875
12066,FI0eHMnxAa,10,,1,5,4,0,,,1,59.54196310386875
12067,RMfshJOsnv,10,,0,4,6,0,,,1,57.004397181410916
12068,03vcDwxV9n,10,,3,2,5,0,,,1,59.54196310386875
12069,shwMWYT8et,10,,1,4,5,0,,,1,59.54196310386875
12070,uS8C53dBXW,10,,3,5,2,0,,,1,59.54196310386875
12071,xITJyT3zrX,10,,1,5,4,0,,,1,59.54196310386875
12072,kSyhQCmV2L,10,,1,5,4,0,,,1,59.54196310386875
12073,3sUvSs2sX0,10,,3,3,4,0,,,1,59.54196310386875
12074,F3fPlu3dVO,10,,2,4,4,0,,,1,59.54196310386875
12075,Sc34BmFBNz,10,,2,5,3,0,,,1,59.54196310386875
12076,fm6TF8V9eO,10,,3,4,3,0,,,1,59.54196310386875
12077,uwwgeC8XLM,10,,1,4,5,0,,,1,59.54196310386875
12078,XrnEvUVaIr,10,,0,5,5,0,,,1,57.004397181410916
12079,nKEqaUWT1Q,10,,1,6,3,0,,,1,59.54196310386875
12080,JG56Qmqiw4,10,,3,3,4,0,,,1,59.54196310386875
12081,WkCcZGgLXW,10,,0,7,3,0,,,1,57.004397181410916
12082,L042raDxFv,10,,3,3,4,0,,,1,59.54196310386875
12083,d6atEfkkV6,10,,2,2,6,0,,,1,59.54196310386875
12084,NWirCm4t44,10,,3,3,4,0,,,1,59.54196310386875
12085,PPmY7iZAVn,10,,1,6,3,0,,,1,59.54196310386875
12086,ZwQDh28Mxs,10,,2,4,4,0,,,1,59.54196310386875
12087,S0DH0InVTK,10,,2,7,1,0,,,1,59.54196310386875
12088,qs6E8KPCXg,10,,2,5,3,0,,,1,59.54196310386875
12089,y6MqFR7e3U,10,,3,4,3,0,,,1,59.54196310386875
12090,dd4gOHIHEp,10,,1,5,4,0,,,1,59.54196310386875
12091,JNKzSAq7Ex,10,,1,6,3,0,,,1,59.54196310386875
12092,1nePDKPZNm,10,,1,6,3,0,,,1,59.54196310386875
12093,7WPJGV9Q8c,10,,3,6,1,0,,,1,59.54196310386875
12094,uKBxelCMi0,10,,1,4,5,0,,,1,59.54196310386875
12095,sDJFWAykTG,10,,0,7,3,0,,,1,57.004397181410916
12096,mB72rimI9j,10,,3,2,5,0,,,1,59.54196310386875
12097,42ivPgl1aF,10,,3,2,5,0,,,1,59.54196310386875
12098,yGtOrFAX7N,10,,1,6,3,0,,,1,59.54196310386875
12099,8VFGI9QzxB,10,,2,6,2,0,,,1,59.54196310386875
12100,qiGUx2PYFq,10,,1,5,4,0,,,1,59.54196310386875
12101,fGcoozduaf,10,,0,1,9,0,,,1,57.004397181410916
12102,NM1n0I85vD,10,,4,4,2,0,,,1,59.54196310386875
12103,pfVU2VaNiZ,10,,1,5,4,0,,,1,59.54196310386875
12104,ptR5OxbkOy,10,,1,3,6,0,,,1,59.54196310386875
12105,J6uOiLINIe,10,,1,6,3,0,,,1,59.54196310386875
12106,xhFDiYxVka,10,,0,4,6,0,,,1,57.004397181410916
12107,wm6TRsyQ71,10,,3,3,4,0,,,1,59.54196310386875
12108,0ih6QNzODx,10,,2,4,4,0,,,1,59.54196310386875
12109,675uKieuw5,10,,4,1,5,0,,,1,59.54196310386875
12110,kF2xJPEHSc,10,,1,6,3,0,,,1,59.54196310386875
12111,AetHxsazFe,10,,0,3,7,0,,,1,57.004397181410916
12112,AypKF9sYMM,10,,1,6,3,0,,,1,59.54196310386875
12113,Slm9F0MUx8,10,,3,4,3,0,,,1,59.54196310386875
12114,rqICqxsHP5,10,,1,4,5,0,,,1,59.54196310386875
12115,YLjYKtMBm0,10,,1,6,3,0,,,1,59.54196310386875
12116,qDAHVnjc36,10,,2,4,4,0,,,1,59.54196310386875
12117,P4cTXsGnPf,10,,1,5,4,0,,,1,59.54196310386875
12118,fmKpXAFXGc,10,,0,6,4,0,,,1,57.004397181410916
12119,AsvwyPFvK5,10,,1,4,5,0,,,1,59.54196310386875
12120,cL2HawHQL8,10,,2,5,3,0,,,1,59.54196310386875
12121,VT6GMA6T8c,10,,3,6,1,0,,,1,59.54196310386875
12122,KFMc59j8U1,10,,4,4,2,0,,,1,59.54196310386875
12123,ZIlXFeHK3V,10,,1,7,2,0,,,1,59.54196310386875
12124,mi8HDykZcM,10,,1,4,5,0,,,1,59.54196310386875
12125,Qnq69Z9Ovg,10,,3,3,4,0,,,1,59.54196310386875
12126,3BABcaiz06,10,,3,3,4,0,,,1,59.54196310386875
12127,PxwHPQP5Np,10,,1,6,3,0,,,1,59.54196310386875
12128,8Jqi0gPkQR,10,,2,4,4,0,,,1,59.54196310386875
12129,Hw7kvgsb4P,10,,2,2,6,0,,,1,59.54196310386875
12130,SGnF6AkFHB,10,,1,7,2,0,,,1,59.54196310386875
12131,q5vzctXvrx,10,,1,1,8,0,,,1,59.54196310386875
12132,olISshWxVB,10,,0,5,5,0,,,1,57.004397181410916
12133,eE5dMIeccs,10,,1,3,6,0,,,1,59.54196310386875
12134,tnnjyjbY0c,10,,1,1,8,0,,,1,59.54196310386875
12135,GwusggM23C,10,,2,3,5,0,,,1,59.54196310386875
12136,146L37ntkg,10,,5,1,4,0,,,1,59.54196310386875
12137,z7nWfpX5OJ,10,,2,4,4,0,,,1,59.54196310386875
12138,Cyw7MgdjVA,10,,1,4,5,0,,,1,59.54196310386875
12139,ACqlZFxlan,10,,0,4,6,0,,,1,57.004397181410916
12140,ZBEqxQkvmu,10,,0,4,6,0,,,1,57.004397181410916
12141,9j4eg1ThAz,10,,3,2,5,0,,,1,59.54196310386875
12142,28H7cYv8by,10,,4,2,4,0,,,1,59.54196310386875
12143,5bE9wznXKY,10,,2,4,4,0,,,1,59.54196310386875
12144,LcShZr4IZq,10,,1,5,4,0,,,1,59.54196310386875
12145,ZR1O8knwNu,10,,2,4,4,0,,,1,59.54196310386875
12146,YoajazThIm,10,,0,3,7,0,,,1,57.004397181410916
12147,qxdtAs9jEe,10,,1,2,7,0,,,1,59.54196310386875
12148,sCkZDASeye,10,,0,5,5,0,,,1,57.004397181410916
12149,qbofYS7ZmU,10,,1,4,5,0,,,1,59.54196310386875
12150,0lj47uobW2,10,,4,1,5,0,,,1,59.54196310386875
12151,NiccWvXpUK,10,,0,5,5,0,,,1,57.004397181410916
12152,QEB4XIFzxh,10,,1,6,3,0,,,1,59.54196310386875
12153,gXiP0YcUAR,10,,1,6,3,0,,,1,59.54196310386875
12154,gOwX22UJiX,10,,2,5,3,0,,,1,59.54196310386875
12155,W6hqAimG1t,10,,2,3,5,0,,,1,59.54196310386875
12156,FnEVVKh8Jr,10,,1,6,3,0,,,1,59.54196310386875
12157,tDWWXi7Xy9,10,,2,5,3,0,,,1,59.54196310386875
12158,avWxr4eQw7,10,,2,2,6,0,,,1,59.54196310386875
12159,blsb7nYoGV,10,,1,3,6,0,,,1,59.54196310386875
12160,N8XEIO9Zs0,10,,3,6,1,0,,,1,59.54196310386875
12161,mI5QX5HoZx,10,,2,5,3,0,,,1,59.54196310386875
12162,2thEUYji6F,10,,2,4,4,0,,,1,59.54196310386875
12163,UrN7QwOdvi,10,,1,4,5,0,,,1,59.54196310386875
12164,hhKbjJhfvF,10,,0,3,7,0,,,1,57.004397181410916
12165,dp8fCdhiM1,10,,2,2,6,0,,,1,59.54196310386875
12166,cmLgEl5C0m,10,,2,3,5,0,,,1,59.54196310386875
12167,GwHFXbuc10,10,,2,4,4,0,,,1,59.54196310386875
12168,wV0N5o7648,10,,6,2,2,0,,,1,59.54196310386875
12169,W7AEkvE8C2,10,,3,5,2,0,,,1,59.54196310386875
12170,kmU4Zv0emq,10,,2,2,6,0,,,1,59.54196310386875
12171,NajIs7xuCD,10,,1,4,5,0,,,1,59.54196310386875
12172,O4tDXlexvG,10,,1,4,5,0,,,1,59.54196310386875
12173,lOIMBwEdYz,10,,0,6,4,0,,,1,57.004397181410916
12174,jWNmhEhgJC,10,,0,5,5,0,,,1,57.004397181410916
12175,BuTodGaMgG,10,,0,5,5,0,,,1,57.004397181410916
12176,M6nWU2mbsf,10,,2,3,5,0,,,1,59.54196310386875
12177,pUE3AQ6SHz,10,,2,6,2,0,,,1,59.54196310386875
12178,dbaNtXnsEM,10,,0,4,6,0,,,1,57.004397181410916
12179,5zRxrHvN90,10,,3,3,4,0,,,1,59.54196310386875
12180,rMrBmRomMO,10,,0,5,5,0,,,1,57.004397181410916
12181,Vz9BjCNfLO,10,,1,6,3,0,,,1,59.54196310386875
12182,Y4iN0ChnQx,10,,2,4,4,0,,,1,59.54196310386875
12183,kH2pnWIi5Q,10,,2,4,4,0,,,1,59.54196310386875
12184,79yIJuV1fJ,10,,3,4,3,0,,,1,59.54196310386875
12185,7FNqHvKYOJ,10,,1,7,2,0,,,1,59.54196310386875
12186,LPJuBnZCc8,10,,1,6,3,0,,,1,59.54196310386875
12187,v1fdVM7g2Y,10,,3,3,4,0,,,1,59.54196310386875
12188,zEeTrvug9u,10,,1,2,7,0,,,1,59.54196310386875
12189,PLAyDhTuSy,10,,0,6,4,0,,,1,57.004397181410916
12190,xXn8U0EMPH,10,,2,6,2,0,,,1,59.54196310386875
12191,xrwstW14f5,10,,3,1,6,0,,,1,59.54196310386875
12192,rEVDPgGr29,10,,2,5,3,0,,,1,59.54196310386875
12193,RkAGW4wcP9,10,,2,5,3,0,,,1,59.54196310386875
